date,district,commodity,modal_price,min_price,max_price,temp_max,temp_min,rainfall,wind_speed,modal_price_lag_1,modal_price_lag_7,modal_price_lag_14
2024-12-03,Chattrapati Sambhajinagar,Chikoos (Sapota),6000.0,5500.0,6500.0,28.2,16.9,0.0,14.0,5800.0,6000.0,6100.0
2024-12-05,Chattrapati Sambhajinagar,Chikoos (Sapota),5700.0,4700.0,6700.0,28.2,16.9,0.0,14.0,6000.0,3000.0,5500.0
2024-12-10,Chattrapati Sambhajinagar,Chikoos (Sapota),4250.0,3000.0,5500.0,28.2,16.9,0.0,14.0,5700.0,3500.0,5000.0
2024-12-12,Chattrapati Sambhajinagar,Chikoos (Sapota),4750.0,2500.0,7000.0,28.2,16.9,0.0,14.0,4250.0,3750.0,6750.0
2024-12-14,Chattrapati Sambhajinagar,Chikoos (Sapota),3500.0,2500.0,5500.0,28.2,16.9,0.0,14.0,4750.0,3500.0,5150.0
2024-12-15,Chattrapati Sambhajinagar,Chikoos (Sapota),3750.0,3000.0,4500.0,28.2,16.9,0.0,14.0,3500.0,4500.0,5850.0
2024-12-16,Chattrapati Sambhajinagar,Chikoos (Sapota),2850.0,2200.0,3500.0,28.2,16.9,0.0,14.0,3750.0,5800.0,6000.0
2024-12-17,Chattrapati Sambhajinagar,Chikoos (Sapota),4100.0,3000.0,5200.0,28.2,16.9,0.0,14.0,2850.0,6000.0,6000.0
2024-12-19,Chattrapati Sambhajinagar,Chikoos (Sapota),4850.0,4000.0,5700.0,28.2,16.9,0.0,14.0,4100.0,5700.0,3000.0
2024-12-21,Chattrapati Sambhajinagar,Chikoos (Sapota),4500.0,4000.0,5000.0,28.2,16.9,0.0,14.0,4850.0,4250.0,3500.0
2024-12-22,Chattrapati Sambhajinagar,Chikoos (Sapota),3100.0,1000.0,5200.0,28.2,16.9,0.0,14.0,4500.0,4750.0,3750.0
2024-12-25,Chattrapati Sambhajinagar,Chikoos (Sapota),4500.0,3400.0,5600.0,28.2,16.9,0.0,14.0,3100.0,3500.0,3500.0
2024-12-26,Chattrapati Sambhajinagar,Chikoos (Sapota),4650.0,4000.0,5300.0,28.2,16.9,0.0,14.0,4500.0,3750.0,4500.0
2024-12-28,Chattrapati Sambhajinagar,Chikoos (Sapota),4850.0,2900.0,5800.0,28.2,16.9,0.0,14.0,4650.0,2850.0,5800.0
2024-12-29,Chattrapati Sambhajinagar,Chikoos (Sapota),3950.0,3200.0,4700.0,28.2,16.9,0.0,14.0,4850.0,4100.0,6000.0
2024-12-30,Chattrapati Sambhajinagar,Chikoos (Sapota),4350.0,3500.0,5200.0,28.2,16.9,0.0,14.0,3950.0,4850.0,5700.0
2024-12-31,Chattrapati Sambhajinagar,Chikoos (Sapota),4600.0,4000.0,5200.0,28.2,16.9,0.0,14.0,4350.0,4500.0,4250.0
2024-01-18,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2200.0,3800.0,28.2,16.9,0.0,14.0,3500.0,2800.0,2000.0
2024-01-20,Chattrapati Sambhajinagar,Chilly Capsicum,3400.0,3000.0,3800.0,28.2,16.9,0.0,14.0,3000.0,2000.0,2850.0
2024-01-22,Chattrapati Sambhajinagar,Chilly Capsicum,3850.0,3200.0,4500.0,28.2,16.9,0.0,14.0,3400.0,3750.0,3500.0
2024-01-23,Chattrapati Sambhajinagar,Chilly Capsicum,2900.0,2600.0,3200.0,28.2,16.9,0.0,14.0,3850.0,1800.0,3750.0
2024-01-24,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2500.0,3500.0,28.2,16.9,0.0,14.0,2900.0,2000.0,3500.0
2024-01-25,Chattrapati Sambhajinagar,Chilly Capsicum,3250.0,2500.0,4000.0,28.2,16.9,0.0,14.0,3000.0,3500.0,2600.0
2024-01-27,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2000.0,4000.0,28.2,16.9,0.0,14.0,3250.0,3500.0,3500.0
2024-01-28,Chattrapati Sambhajinagar,Chilly Capsicum,2000.0,1600.0,2400.0,28.2,16.9,0.0,14.0,3000.0,3000.0,2800.0
2024-01-29,Chattrapati Sambhajinagar,Chilly Capsicum,2100.0,1400.0,2800.0,28.2,16.9,0.0,14.0,2000.0,3400.0,2000.0
2024-01-30,Chattrapati Sambhajinagar,Chilly Capsicum,4000.0,3000.0,5000.0,28.2,16.9,0.0,14.0,2100.0,3850.0,3750.0
2024-01-31,Chattrapati Sambhajinagar,Chilly Capsicum,2750.0,2500.0,3000.0,28.2,16.9,0.0,14.0,4000.0,2900.0,1800.0
2024-02-01,Chattrapati Sambhajinagar,Chilly Capsicum,2250.0,2000.0,2500.0,28.2,16.9,0.0,14.0,2750.0,3000.0,2000.0
2024-02-03,Chattrapati Sambhajinagar,Chilly Capsicum,3250.0,3000.0,3500.0,28.2,16.9,0.0,14.0,2250.0,3250.0,3500.0
2024-02-04,Chattrapati Sambhajinagar,Chilly Capsicum,2600.0,2200.0,3000.0,28.2,16.9,0.0,14.0,3250.0,3000.0,3500.0
2024-02-05,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,3000.0,4000.0,28.2,16.9,0.0,14.0,2600.0,2000.0,3000.0
2024-02-06,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2500.0,3500.0,28.2,16.9,0.0,14.0,3500.0,2100.0,3400.0
2024-02-07,Chattrapati Sambhajinagar,Chilly Capsicum,2000.0,1500.0,2500.0,28.2,16.9,0.0,14.0,3000.0,4000.0,3850.0
2024-02-08,Chattrapati Sambhajinagar,Chilly Capsicum,2000.0,1500.0,2500.0,28.2,16.9,0.0,14.0,2000.0,2750.0,2900.0
2024-02-10,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,2500.0,4500.0,28.2,16.9,0.0,14.0,2000.0,2250.0,3000.0
2024-02-11,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2500.0,3500.0,28.2,16.9,0.0,14.0,3500.0,3250.0,3250.0
2024-02-12,Chattrapati Sambhajinagar,Chilly Capsicum,2400.0,2000.0,2900.0,28.2,16.9,0.0,14.0,3000.0,2600.0,3000.0
2024-02-13,Chattrapati Sambhajinagar,Chilly Capsicum,2600.0,2000.0,3200.0,28.2,16.9,0.0,14.0,2400.0,3500.0,2000.0
2024-02-14,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2500.0,3500.0,28.2,16.9,0.0,14.0,2600.0,3000.0,2100.0
2024-02-15,Chattrapati Sambhajinagar,Chilly Capsicum,3250.0,3000.0,3500.0,28.2,16.9,0.0,14.0,3000.0,2000.0,4000.0
2024-02-17,Chattrapati Sambhajinagar,Chilly Capsicum,1750.0,1500.0,2000.0,28.2,16.9,0.0,14.0,3250.0,2000.0,2750.0
2024-02-19,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,3000.0,4000.0,28.2,16.9,0.0,14.0,1750.0,3500.0,2250.0
2024-02-20,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2000.0,4000.0,28.2,16.9,0.0,14.0,3500.0,3000.0,3250.0
2024-02-21,Chattrapati Sambhajinagar,Chilly Capsicum,1750.0,1500.0,2000.0,28.2,16.9,0.0,14.0,3000.0,2400.0,2600.0
2024-02-22,Chattrapati Sambhajinagar,Chilly Capsicum,1200.0,1000.0,1400.0,28.2,16.9,0.0,14.0,1750.0,2600.0,3500.0
2024-02-24,Chattrapati Sambhajinagar,Chilly Capsicum,1800.0,1600.0,2000.0,28.2,16.9,0.0,14.0,1200.0,3000.0,3000.0
2024-02-25,Chattrapati Sambhajinagar,Chilly Capsicum,1750.0,1000.0,2500.0,28.2,16.9,0.0,14.0,1800.0,3250.0,2000.0
2024-02-26,Chattrapati Sambhajinagar,Chilly Capsicum,1950.0,1700.0,2200.0,28.2,16.9,0.0,14.0,1750.0,1750.0,2000.0
2024-02-27,Chattrapati Sambhajinagar,Chilly Capsicum,3750.0,3500.0,4000.0,28.2,16.9,0.0,14.0,1950.0,3500.0,3500.0
2024-02-28,Chattrapati Sambhajinagar,Chilly Capsicum,3750.0,3000.0,4500.0,28.2,16.9,0.0,14.0,3750.0,3000.0,3000.0
2024-02-29,Chattrapati Sambhajinagar,Chilly Capsicum,2600.0,2000.0,3200.0,28.2,16.9,0.0,14.0,3750.0,1750.0,2400.0
2024-03-02,Chattrapati Sambhajinagar,Chilly Capsicum,1500.0,1200.0,1800.0,28.2,16.9,0.0,14.0,2600.0,1200.0,2600.0
2024-03-03,Chattrapati Sambhajinagar,Chilly Capsicum,2750.0,2500.0,3000.0,28.2,16.9,0.0,14.0,1500.0,1800.0,3000.0
2024-03-04,Chattrapati Sambhajinagar,Chilly Capsicum,2000.0,1500.0,2500.0,28.2,16.9,0.0,14.0,2750.0,1750.0,3250.0
2024-03-05,Chattrapati Sambhajinagar,Chilly Capsicum,2000.0,1600.0,2400.0,28.2,16.9,0.0,14.0,2000.0,1950.0,1750.0
2024-03-06,Chattrapati Sambhajinagar,Chilly Capsicum,2250.0,2000.0,2500.0,28.2,16.9,0.0,14.0,2000.0,3750.0,3500.0
2024-03-07,Chattrapati Sambhajinagar,Chilly Capsicum,2250.0,1700.0,2800.0,28.2,16.9,0.0,14.0,2250.0,3750.0,3000.0
2024-03-09,Chattrapati Sambhajinagar,Chilly Capsicum,3250.0,3000.0,3500.0,28.2,16.9,0.0,14.0,2250.0,2600.0,1750.0
2024-03-10,Chattrapati Sambhajinagar,Chilly Capsicum,2750.0,2000.0,3500.0,28.2,16.9,0.0,14.0,3250.0,1500.0,1200.0
2024-03-11,Chattrapati Sambhajinagar,Chilly Capsicum,2600.0,2000.0,3200.0,28.2,16.9,0.0,14.0,2750.0,2750.0,1800.0
2024-03-12,Chattrapati Sambhajinagar,Chilly Capsicum,2650.0,2500.0,3200.0,28.2,16.9,0.0,14.0,2600.0,2000.0,1750.0
2024-03-13,Chattrapati Sambhajinagar,Chilly Capsicum,3250.0,3000.0,3500.0,28.2,16.9,0.0,14.0,2650.0,2000.0,1950.0
2024-03-14,Chattrapati Sambhajinagar,Chilly Capsicum,3750.0,3000.0,4500.0,28.2,16.9,0.0,14.0,3250.0,2250.0,3750.0
2024-03-16,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,3000.0,4000.0,28.2,16.9,0.0,14.0,3750.0,2250.0,3750.0
2024-03-17,Chattrapati Sambhajinagar,Chilly Capsicum,3250.0,3000.0,3500.0,28.2,16.9,0.0,14.0,3500.0,3250.0,2600.0
2024-03-18,Chattrapati Sambhajinagar,Chilly Capsicum,3750.0,3000.0,4500.0,28.2,16.9,0.0,14.0,3250.0,2750.0,1500.0
2024-03-19,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,3000.0,4000.0,28.2,16.9,0.0,14.0,3750.0,2600.0,2750.0
2024-03-20,Chattrapati Sambhajinagar,Chilly Capsicum,2600.0,2000.0,3200.0,28.2,16.9,0.0,14.0,3500.0,2650.0,2000.0
2024-03-21,Chattrapati Sambhajinagar,Chilly Capsicum,2750.0,2000.0,3500.0,28.2,16.9,0.0,14.0,2600.0,3250.0,2000.0
2024-03-23,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,3000.0,4000.0,28.2,16.9,0.0,14.0,2750.0,3750.0,2250.0
2024-03-26,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2400.0,3600.0,28.2,16.9,0.0,14.0,3500.0,3500.0,2250.0
2024-03-27,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,2500.0,4500.0,28.2,16.9,0.0,14.0,3000.0,3250.0,3250.0
2024-03-28,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,3000.0,4000.0,28.2,16.9,0.0,14.0,3500.0,3750.0,2750.0
2024-03-30,Chattrapati Sambhajinagar,Chilly Capsicum,3750.0,3500.0,4000.0,28.2,16.9,0.0,14.0,3500.0,3500.0,2600.0
2024-03-31,Chattrapati Sambhajinagar,Chilly Capsicum,2900.0,2000.0,3600.0,28.2,16.9,0.0,14.0,3750.0,2600.0,2650.0
2024-04-01,Chattrapati Sambhajinagar,Chilly Capsicum,2000.0,1500.0,2500.0,28.2,16.9,0.0,14.0,2900.0,2750.0,3250.0
2024-04-02,Chattrapati Sambhajinagar,Chilly Capsicum,2250.0,1500.0,3000.0,28.2,16.9,0.0,14.0,2000.0,3500.0,3750.0
2024-04-03,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,3000.0,4000.0,28.2,16.9,0.0,14.0,2250.0,3000.0,3500.0
2024-04-04,Chattrapati Sambhajinagar,Chilly Capsicum,3400.0,3000.0,3800.0,28.2,16.9,0.0,14.0,3500.0,3500.0,3250.0
2024-04-07,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2000.0,4000.0,28.2,16.9,0.0,14.0,3400.0,3500.0,3750.0
2024-04-08,Chattrapati Sambhajinagar,Chilly Capsicum,3400.0,3200.0,3600.0,28.2,16.9,0.0,14.0,3000.0,3750.0,3500.0
2024-04-13,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2500.0,3500.0,28.2,16.9,0.0,14.0,3400.0,2900.0,2600.0
2024-04-15,Chattrapati Sambhajinagar,Chilly Capsicum,4000.0,3500.0,4500.0,28.2,16.9,0.0,14.0,3000.0,2000.0,2750.0
2024-04-22,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2800.0,3200.0,28.2,16.9,0.0,14.0,4000.0,2250.0,3500.0
2024-04-24,Chattrapati Sambhajinagar,Chilly Capsicum,4000.0,3500.0,4500.0,28.2,16.9,0.0,14.0,3000.0,3500.0,3000.0
2024-04-25,Chattrapati Sambhajinagar,Chilly Capsicum,2300.0,2100.0,2500.0,28.2,16.9,0.0,14.0,4000.0,3400.0,3500.0
2024-04-27,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2500.0,3500.0,28.2,16.9,0.0,14.0,2300.0,3000.0,3500.0
2024-04-28,Chattrapati Sambhajinagar,Chilly Capsicum,2600.0,2000.0,3200.0,28.2,16.9,0.0,14.0,3000.0,3400.0,3750.0
2024-04-30,Chattrapati Sambhajinagar,Chilly Capsicum,3750.0,3000.0,4500.0,28.2,16.9,0.0,14.0,2600.0,3000.0,2900.0
2024-05-01,Chattrapati Sambhajinagar,Chilly Capsicum,3350.0,3000.0,3700.0,28.2,16.9,0.0,14.0,3750.0,4000.0,2000.0
2024-05-02,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,2500.0,4500.0,28.2,16.9,0.0,14.0,3350.0,3000.0,2250.0
2024-05-04,Chattrapati Sambhajinagar,Chilly Capsicum,3650.0,3200.0,4100.0,28.2,16.9,0.0,14.0,3500.0,4000.0,3500.0
2024-05-05,Chattrapati Sambhajinagar,Chilly Capsicum,4250.0,3500.0,5000.0,28.2,16.9,0.0,14.0,3650.0,2300.0,3400.0
2024-05-06,Chattrapati Sambhajinagar,Chilly Capsicum,3550.0,3000.0,4100.0,28.2,16.9,0.0,14.0,4250.0,3000.0,3000.0
2024-05-07,Chattrapati Sambhajinagar,Chilly Capsicum,3600.0,3200.0,4000.0,28.2,16.9,0.0,14.0,3550.0,2600.0,3400.0
2024-05-08,Chattrapati Sambhajinagar,Chilly Capsicum,2100.0,1200.0,3000.0,28.2,16.9,0.0,14.0,3600.0,3750.0,3000.0
2024-05-09,Chattrapati Sambhajinagar,Chilly Capsicum,2600.0,2000.0,3200.0,28.2,16.9,0.0,14.0,2100.0,3350.0,4000.0
2024-05-11,Chattrapati Sambhajinagar,Chilly Capsicum,2500.0,1500.0,3500.0,28.2,16.9,0.0,14.0,2600.0,3500.0,3000.0
2024-05-13,Chattrapati Sambhajinagar,Chilly Capsicum,1950.0,1400.0,2500.0,28.2,16.9,0.0,14.0,2500.0,3650.0,4000.0
2024-05-14,Chattrapati Sambhajinagar,Chilly Capsicum,3550.0,3000.0,4100.0,28.2,16.9,0.0,14.0,1950.0,4250.0,2300.0
2024-05-15,Chattrapati Sambhajinagar,Chilly Capsicum,2800.0,2400.0,3200.0,28.2,16.9,0.0,14.0,3550.0,3550.0,3000.0
2024-05-16,Chattrapati Sambhajinagar,Chilly Capsicum,9850.0,9200.0,10500.0,28.2,16.9,0.0,14.0,2800.0,3600.0,2600.0
2024-05-18,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2500.0,3500.0,28.2,16.9,0.0,14.0,9850.0,2100.0,3750.0
2024-05-19,Chattrapati Sambhajinagar,Chilly Capsicum,2000.0,1500.0,2500.0,28.2,16.9,0.0,14.0,3000.0,2600.0,3350.0
2024-05-20,Chattrapati Sambhajinagar,Chilly Capsicum,2750.0,2500.0,3000.0,28.2,16.9,0.0,14.0,2000.0,2500.0,3500.0
2024-05-21,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2500.0,3500.0,28.2,16.9,0.0,14.0,2750.0,1950.0,3650.0
2024-05-22,Chattrapati Sambhajinagar,Chilly Capsicum,2950.0,2400.0,3500.0,28.2,16.9,0.0,14.0,3000.0,3550.0,4250.0
2024-05-25,Chattrapati Sambhajinagar,Chilly Capsicum,1850.0,1200.0,2500.0,28.2,16.9,0.0,14.0,2950.0,2800.0,3550.0
2024-05-27,Chattrapati Sambhajinagar,Chilly Capsicum,2750.0,2500.0,3000.0,28.2,16.9,0.0,14.0,1850.0,9850.0,3600.0
2024-05-28,Chattrapati Sambhajinagar,Chilly Capsicum,2500.0,1500.0,3500.0,28.2,16.9,0.0,14.0,2750.0,3000.0,2100.0
2024-05-29,Chattrapati Sambhajinagar,Chilly Capsicum,2950.0,2500.0,3400.0,28.2,16.9,0.0,14.0,2500.0,2000.0,2600.0
2024-05-30,Chattrapati Sambhajinagar,Chilly Capsicum,2800.0,2400.0,3200.0,28.2,16.9,0.0,14.0,2950.0,2750.0,2500.0
2024-06-01,Chattrapati Sambhajinagar,Chilly Capsicum,2250.0,2000.0,2500.0,28.2,16.9,0.0,14.0,2800.0,3000.0,1950.0
2024-06-03,Chattrapati Sambhajinagar,Chilly Capsicum,2500.0,2000.0,3000.0,28.2,16.9,0.0,14.0,2250.0,2950.0,3550.0
2024-06-04,Chattrapati Sambhajinagar,Chilly Capsicum,3400.0,2600.0,4200.0,28.2,16.9,0.0,14.0,2500.0,1850.0,2800.0
2024-06-05,Chattrapati Sambhajinagar,Chilly Capsicum,2800.0,2200.0,3400.0,28.2,16.9,0.0,14.0,3400.0,2750.0,9850.0
2024-06-06,Chattrapati Sambhajinagar,Chilly Capsicum,2700.0,2600.0,2800.0,28.2,16.9,0.0,14.0,2800.0,2500.0,3000.0
2024-06-08,Chattrapati Sambhajinagar,Chilly Capsicum,2750.0,2400.0,3100.0,28.2,16.9,0.0,14.0,2700.0,2950.0,2000.0
2024-06-09,Chattrapati Sambhajinagar,Chilly Capsicum,3750.0,3500.0,4000.0,28.2,16.9,0.0,14.0,2750.0,2800.0,2750.0
2024-06-10,Chattrapati Sambhajinagar,Chilly Capsicum,2950.0,2200.0,3700.0,28.2,16.9,0.0,14.0,3750.0,2250.0,3000.0
2024-06-11,Chattrapati Sambhajinagar,Chilly Capsicum,2000.0,1600.0,2400.0,28.2,16.9,0.0,14.0,2950.0,2500.0,2950.0
2024-06-12,Chattrapati Sambhajinagar,Chilly Capsicum,1700.0,1200.0,2200.0,28.2,16.9,0.0,14.0,2000.0,3400.0,1850.0
2024-06-13,Chattrapati Sambhajinagar,Chilly Capsicum,4500.0,4000.0,5000.0,28.2,16.9,0.0,14.0,1700.0,2800.0,2750.0
2024-06-15,Chattrapati Sambhajinagar,Chilly Capsicum,4000.0,3000.0,5000.0,28.2,16.9,0.0,14.0,4500.0,2700.0,2500.0
2024-06-18,Chattrapati Sambhajinagar,Chilly Capsicum,4500.0,3500.0,5100.0,28.2,16.9,0.0,14.0,4000.0,2750.0,2950.0
2024-06-19,Chattrapati Sambhajinagar,Chilly Capsicum,4500.0,3500.0,5500.0,28.2,16.9,0.0,14.0,4500.0,3750.0,2800.0
2024-06-20,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,3000.0,4000.0,28.2,16.9,0.0,14.0,4500.0,2950.0,2250.0
2024-06-22,Chattrapati Sambhajinagar,Chilly Capsicum,2250.0,2000.0,2500.0,28.2,16.9,0.0,14.0,3500.0,2000.0,2500.0
2024-06-25,Chattrapati Sambhajinagar,Chilly Capsicum,2500.0,2000.0,3000.0,28.2,16.9,0.0,14.0,2250.0,1700.0,3400.0
2024-06-26,Chattrapati Sambhajinagar,Chilly Capsicum,2900.0,2600.0,3200.0,28.2,16.9,0.0,14.0,2500.0,4500.0,2800.0
2024-06-27,Chattrapati Sambhajinagar,Chilly Capsicum,3950.0,3000.0,4300.0,28.2,16.9,0.0,14.0,2900.0,4000.0,2700.0
2024-06-29,Chattrapati Sambhajinagar,Chilly Capsicum,2000.0,1600.0,2400.0,28.2,16.9,0.0,14.0,3950.0,4500.0,2750.0
2024-06-30,Chattrapati Sambhajinagar,Chilly Capsicum,2500.0,1500.0,3500.0,28.2,16.9,0.0,14.0,2000.0,4500.0,3750.0
2024-07-01,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2500.0,3500.0,28.2,16.9,0.0,14.0,2500.0,3500.0,2950.0
2024-07-02,Chattrapati Sambhajinagar,Chilly Capsicum,2000.0,1500.0,2500.0,28.2,16.9,0.0,14.0,3000.0,2250.0,2000.0
2024-07-03,Chattrapati Sambhajinagar,Chilly Capsicum,2000.0,1600.0,2400.0,28.2,16.9,0.0,14.0,2000.0,2500.0,1700.0
2024-07-04,Chattrapati Sambhajinagar,Chilly Capsicum,2000.0,1500.0,2500.0,28.2,16.9,0.0,14.0,2000.0,2900.0,4500.0
2024-07-06,Chattrapati Sambhajinagar,Chilly Capsicum,2600.0,2200.0,3000.0,28.2,16.9,0.0,14.0,2000.0,3950.0,4000.0
2024-07-07,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2500.0,3500.0,28.2,16.9,0.0,14.0,2600.0,2000.0,4500.0
2024-07-08,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,3000.0,4000.0,28.2,16.9,0.0,14.0,3000.0,2500.0,4500.0
2024-07-09,Chattrapati Sambhajinagar,Chilly Capsicum,3850.0,3000.0,4700.0,28.2,16.9,0.0,14.0,3500.0,3000.0,3500.0
2024-07-10,Chattrapati Sambhajinagar,Chilly Capsicum,2250.0,2000.0,2500.0,28.2,16.9,0.0,14.0,3850.0,2000.0,2250.0
2024-07-11,Chattrapati Sambhajinagar,Chilly Capsicum,1400.0,1200.0,1600.0,28.2,16.9,0.0,14.0,2250.0,2000.0,2500.0
2024-07-13,Chattrapati Sambhajinagar,Chilly Capsicum,2750.0,2000.0,3500.0,28.2,16.9,0.0,14.0,1400.0,2000.0,2900.0
2024-07-14,Chattrapati Sambhajinagar,Chilly Capsicum,1750.0,1000.0,2500.0,28.2,16.9,0.0,14.0,2750.0,2600.0,3950.0
2024-07-15,Chattrapati Sambhajinagar,Chilly Capsicum,2100.0,2000.0,2200.0,28.2,16.9,0.0,14.0,1750.0,3000.0,2000.0
2024-07-16,Chattrapati Sambhajinagar,Chilly Capsicum,1850.0,1300.0,2400.0,28.2,16.9,0.0,14.0,2100.0,3500.0,2500.0
2024-07-18,Chattrapati Sambhajinagar,Chilly Capsicum,1250.0,1000.0,1500.0,28.2,16.9,0.0,14.0,1850.0,3850.0,3000.0
2024-07-20,Chattrapati Sambhajinagar,Chilly Capsicum,2600.0,2000.0,3200.0,28.2,16.9,0.0,14.0,1250.0,2250.0,2000.0
2024-07-21,Chattrapati Sambhajinagar,Chilly Capsicum,1400.0,1200.0,1600.0,28.2,16.9,0.0,14.0,2600.0,1400.0,2000.0
2024-07-23,Chattrapati Sambhajinagar,Chilly Capsicum,1400.0,1200.0,1600.0,28.2,16.9,0.0,14.0,1400.0,2750.0,2000.0
2024-07-24,Chattrapati Sambhajinagar,Chilly Capsicum,1350.0,1000.0,1700.0,28.2,16.9,0.0,14.0,1400.0,1750.0,2600.0
2024-07-25,Chattrapati Sambhajinagar,Chilly Capsicum,1400.0,800.0,2000.0,28.2,16.9,0.0,14.0,1350.0,2100.0,3000.0
2024-07-27,Chattrapati Sambhajinagar,Chilly Capsicum,1150.0,1000.0,1300.0,28.2,16.9,0.0,14.0,1400.0,1850.0,3500.0
2024-07-28,Chattrapati Sambhajinagar,Chilly Capsicum,2750.0,2500.0,3000.0,28.2,16.9,0.0,14.0,1150.0,1250.0,3850.0
2024-07-30,Chattrapati Sambhajinagar,Chilly Capsicum,1900.0,1000.0,2800.0,28.2,16.9,0.0,14.0,2750.0,2600.0,2250.0
2024-07-31,Chattrapati Sambhajinagar,Chilly Capsicum,1850.0,1300.0,2400.0,28.2,16.9,0.0,14.0,1900.0,1400.0,1400.0
2024-08-01,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2500.0,3500.0,28.2,16.9,0.0,14.0,1850.0,1400.0,2750.0
2024-08-03,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2200.0,3800.0,28.2,16.9,0.0,14.0,3000.0,1350.0,1750.0
2024-08-04,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2500.0,3500.0,28.2,16.9,0.0,14.0,3000.0,1400.0,2100.0
2024-08-05,Chattrapati Sambhajinagar,Chilly Capsicum,2250.0,1500.0,3000.0,28.2,16.9,0.0,14.0,3000.0,1150.0,1850.0
2024-08-06,Chattrapati Sambhajinagar,Chilly Capsicum,3400.0,3000.0,3800.0,28.2,16.9,0.0,14.0,2250.0,2750.0,1250.0
2024-08-07,Chattrapati Sambhajinagar,Chilly Capsicum,1800.0,1600.0,2000.0,28.2,16.9,0.0,14.0,3400.0,1900.0,2600.0
2024-08-08,Chattrapati Sambhajinagar,Chilly Capsicum,1750.0,1400.0,2100.0,28.2,16.9,0.0,14.0,1800.0,1850.0,1400.0
2024-08-10,Chattrapati Sambhajinagar,Chilly Capsicum,2250.0,2000.0,2500.0,28.2,16.9,0.0,14.0,1750.0,3000.0,1400.0
2024-08-11,Chattrapati Sambhajinagar,Chilly Capsicum,1600.0,1000.0,2200.0,28.2,16.9,0.0,14.0,2250.0,3000.0,1350.0
2024-08-12,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,3000.0,4000.0,28.2,16.9,0.0,14.0,1600.0,3000.0,1400.0
2024-08-13,Chattrapati Sambhajinagar,Chilly Capsicum,4000.0,3500.0,4500.0,28.2,16.9,0.0,14.0,3500.0,2250.0,1150.0
2024-08-14,Chattrapati Sambhajinagar,Chilly Capsicum,2250.0,1500.0,3000.0,28.2,16.9,0.0,14.0,4000.0,3400.0,2750.0
2024-08-17,Chattrapati Sambhajinagar,Chilly Capsicum,2700.0,2200.0,3200.0,28.2,16.9,0.0,14.0,2250.0,1800.0,1900.0
2024-08-18,Chattrapati Sambhajinagar,Chilly Capsicum,3050.0,2500.0,3600.0,28.2,16.9,0.0,14.0,2700.0,1750.0,1850.0
2024-08-19,Chattrapati Sambhajinagar,Chilly Capsicum,1700.0,1400.0,2000.0,28.2,16.9,0.0,14.0,3050.0,2250.0,3000.0
2024-08-20,Chattrapati Sambhajinagar,Chilly Capsicum,1950.0,1400.0,2500.0,28.2,16.9,0.0,14.0,1700.0,1600.0,3000.0
2024-08-21,Chattrapati Sambhajinagar,Chilly Capsicum,3500.0,3000.0,4000.0,28.2,16.9,0.0,14.0,1950.0,3500.0,3000.0
2024-08-22,Chattrapati Sambhajinagar,Chilly Capsicum,3250.0,2500.0,4000.0,28.2,16.9,0.0,14.0,3500.0,4000.0,2250.0
2024-08-24,Chattrapati Sambhajinagar,Chilly Capsicum,2100.0,1800.0,2400.0,28.2,16.9,0.0,14.0,3250.0,2250.0,3400.0
2024-08-25,Chattrapati Sambhajinagar,Chilly Capsicum,3000.0,2000.0,4000.0,28.2,16.9,0.0,14.0,2100.0,2700.0,1800.0
